ID,Price,Area,floorCount,RoomCount,BedRoomCount,ToiletCount,Furniture,Facade,View,Direction,DistanceToMainRoad,OwnershipCertification,LandOwnershipCertification,houseOwnershipCertification,Location,Type

FID62STTIF11,4000000000,60,5,0,15,0,Đầy đủ nội thất.,0,,0,0,Đã có sổ,0,0,"Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Bán nhà riêng

FID62STTIF12,10000000000,110,1,0,0,0,,0,,0,0,Có sổ,0,0,"Đường Trường Chinh, Phường 11, Tân Bình, Hồ Chí Minh",Bán nhà riêng

FID62STTIF13,9000000000,78,4,0,4,0,Full nội thất hiện đại cao cấp,0,,0,0,Đã có sổ Hồng,0,0,"Hẻm 51, Đường Cống Lở, Phường 15, Tân Bình, Hồ Chí Minh",Bán nhà riêng

FID62STTIF14,13000000000,65,1,0,5,0,"Đầy đủ, tốt",0,,0,0,Sổ đỏ.,0,0,"Phố Hoàng Sâm, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID62STTIF15,0,72,2,0,2,0,,0,,0,0,,0,0,"Đường 353, Phường Hợp Đức, Đồ Sơn, Hải Phòng",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID62STTIF16,7000000000,70,4,0,4,0,,0,,0,0,,0,0,"Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",Bán nhà riêng

FID62STTIF17,4000000000,40,3,0,3,0,,0,,0,0,,0,0,"350/33/22, Đường Nguyễn Văn Lượng, Phường 16, Gò Vấp, Hồ Chí Minh",Bán nhà riêng

FID62STTIF18,2000000000,35,4,0,5,0,"Nội thất cao cấp: Sàn gỗ, trần thạch cao, tủ bếp gỗ, cửa gỗ...",0,,0,0,Đã có sổ đỏ.,0,0,"Đường 422A, Xã Vân Canh, Hoài Đức, Hà Nội",Bán nhà riêng

FID62STTIF19,13000000000,97,4,0,4,0,,0,,0,0,,0,0,"Đường Mễ Trì Thượng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",Bán nhà riêng

FID62STTIF20,6000000000,100,3,0,5,0,Bàn giao nhà: Hoàn thiện bên ngoài thô bên trong.,0,,0,0,,0,0,"Dự án Mizuki Park, Đường 1, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID63STTIF1,2000000000,30,6,0,3,0,,0,,0,0,Có sổ,0,0,"Ngõ 207, Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",Bán nhà riêng

FID63STTIF2,1000000000,56,1,0,0,0,,0,,0,0,Sổ hồng riêng,0,1,"Đường Lê Văn Khương, Xã Bình Mỹ, Củ Chi, Hồ Chí Minh",Bán nhà riêng

FID63STTIF3,72000000000,327,1,0,0,0,,0,,0,0,,0,0,"Đường Xuân Thủy, Phường Thảo Điền, Quận 2, Hồ Chí Minh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID63STTIF4,9000000000,180,4,0,0,0,"Xây thô hoàn thiện mặt ngoài, xây dựng 3 tầng 1 tum.",0,,0,0,,0,0,"Dự án Mipec City View, Đường Lê Xuân Điệp, Phường Kiến Hưng, Hà Đông, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID63STTIF5,19000000000,168,4,0,0,0,"Nhà xây 3,5 đến 4 tầng và hoàn thiện nội thất cao cấp nhập ngoại.",0,,0,0,,0,0,"Dự án Mỹ Đình II, Đường Nguyễn Cơ Thạch, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID63STTIF6,5000000000,48,4,0,3,0,"Sang trọng, hiện đại, đáp ứng mọi nhu cầu sinh hoạt.",0,,0,0,Sổ đỏ.,0,0,"Đường Tô Hiệu, Phường Nguyễn Trãi, Hà Đông, Hà Nội",Bán nhà riêng

FID63STTIF7,12000000000,150,1,0,0,0,,0,,0,0,,0,0,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID63STTIF8,0,200,1,0,0,0,,0,,0,0,,0,0,"Dự án Vườn Cam Vinapol, Phố Lê Trọng Tấn, Xã Vân Canh, Hoài Đức, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID63STTIF9,4000000000,60,4,0,4,0,Nội thất cao cấp,0,,0,0,SỔ HỒNG RIÊNG,0,0,"Đường Thạnh Lộc 26, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",Bán nhà riêng

FID63STTIF10,16000000000,100,3,0,5,0,,0,,0,0,,0,0,"Dự án An Phú An Khánh, Phường An Phú, Quận 2, Hồ Chí Minh",Bán nhà riêng

FID63STTIF11,12000000000,90,4,0,5,0,"Nhà xây 3,5 đến 4 tầng và hoàn thiện nội thất cao cấp nhập ngoại.",0,,0,0,,0,0,"Dự án Mỹ Đình I, Đường Lưu Hữu Phước, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID63STTIF12,37000000000,273,9,0,22,0,,0,,0,0,,0,0,"Ngõ 656 Đường Lạc Long Quân, Phường Nhật Tân, Tây Hồ, Hà Nội",Bán nhà riêng

FID63STTIF13,8000000000,182,1,0,4,0,,0,,0,0,,0,0,"Đường Số 39, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID63STTIF14,1000000000,65,1,0,0,0,,0,,0,0,,0,0,"Xã An Phước, Long Thành, Đồng Nai",Bán nhà riêng

FID63STTIF15,37000000000,90,1,0,0,0,,0,,0,0,,0,0,"Đường Võ Văn Tần, Phường 6, Quận 3, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID63STTIF16,5000000000,60,4,0,5,0,,0,,0,0,,0,0,"Dự án Tổng cục 5 Tân Triều, Đường Yên Xá, Xã Tân Triều, Thanh Trì, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID63STTIF17,1000000000,35,4,0,3,0,,0,,0,0,,0,0,"Phố Phú Lương, Phường Phú Lãm, Hà Đông, Hà Nội",Bán nhà riêng

FID63STTIF18,2000000000,95,1,0,0,0,,0,,0,0,Có sổ,0,0,"Đường Lê Văn Duyệt, Phường An Bình, Biên Hòa, Đồng Nai",Bán nhà riêng

FID63STTIF19,12000000000,41,2,0,2,0,,0,,0,0,,0,0,"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID63STTIF20,88000000000,450,1,0,0,0,,0,,0,0,,0,0,"Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID64STTIF1,4000000000,36,5,0,3,0,,0,,0,0,,0,0,"Đường Nguyễn Thị Định, Phường Trung Hòa, Cầu Giấy, Hà Nội",Bán nhà riêng

FID64STTIF2,4000000000,50,4,0,4,0,Đẹp.,0,,0,0,Sổ đỏ.,0,0,"Ngõ 127, Đường Văn Cao, Phường Liễu Giai, Ba Đình, Hà Nội",Bán nhà riêng

FID64STTIF3,15000000000,75,6,0,8,0,,0,,0,0,Đã có sổ đỏ,0,0,"Đường Nguyễn Trãi, Phường Trung Văn, Nam Từ Liêm, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID64STTIF4,0,226,1,0,0,0,,0,,0,0,Có sổ,0,0,"Dự án Khu Ngoại Giao Đoàn, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID64STTIF5,1000000000,100,2,0,4,0,Nội thất đầy đủ,0,,0,0,Đã có sổ,0,0,"Đường Lê Văn Sỹ, Quận 3, Hồ Chí Minh",Bán nhà riêng

FID64STTIF6,12000000000,172,1,0,0,0,,0,,0,0,,0,0,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID64STTIF7,8000000000,50,5,0,4,0,,0,,0,0,Có sổ,0,0,"Đường Mỗ Lao, Phường Mỗ Lao, Hà Đông, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID64STTIF8,46000000000,187,1,0,0,0,,0,,0,0,,0,0,"Đường Bạch Đằng, Phường 2, Tân Bình, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID64STTIF9,0,350,4,0,0,0,,0,,0,0,,0,0,"Dự án Vinhomes The Harmony, Đường Nguyệt Quế, Phường Việt Hưng, Long Biên, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID64STTIF10,13000000000,100,4,0,0,0,,0,,0,0,,0,0,"Phường Dịch Vọng, Cầu Giấy, Hà Nội",Bán nhà riêng

FID64STTIF11,3000000000,37,5,0,4,0,,0,,0,0,Có sổ,0,0,"Đường Đa Sỹ, Phường Hà Cầu, Hà Đông, Hà Nội",Bán nhà riêng

FID64STTIF12,13000000000,70,5,0,0,0,,0,,0,0,,0,0,"Ngõ 118, Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Cầu Giấy, Hà Nội",Bán nhà riêng

FID64STTIF13,6000000000,300,2,0,0,0,,0,,0,0,,0,0,"Dự án VSIP 1, Đường D7, Phường Bình Hòa, Thuận An, Bình Dương",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID64STTIF14,13000000000,100,4,0,0,0,,0,,0,0,,0,0,"Đường Nguyễn Phong Sắc, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Bán nhà riêng

FID64STTIF15,2000000000,35,5,0,3,0,,0,,0,0,,0,0,"Đường Ỷ La, Phường Dương Nội, Hà Đông, Hà Nội",Bán nhà riêng

FID64STTIF16,14000000000,58,5,0,4,0,"Đầy đủ, mới",0,,0,0,Sổ đỏ chính chủ,0,0,"Đường Nguyễn Khang, Phường Yên Hòa, Cầu Giấy, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID64STTIF17,19000000000,66,3,0,0,0,,0,,0,0,,0,0,"Đường Nguyễn Thị Minh Khai, Phường Bến Nghé, Quận 1, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID64STTIF18,4000000000,47,3,0,5,0,,0,,0,0,Có sổ.,0,0,"Ngõ 13 ngách 21, Đường Lĩnh Nam, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",Bán nhà riêng

FID64STTIF19,799000000,21,1,0,1,0,,0,,0,0,Có sổ,0,0,"Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",Bán nhà riêng

FID64STTIF20,8000000000,58,1,0,5,0,,0,,0,0,,0,0,"Đường Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh",Bán nhà riêng

FID65STTIF1,800000000,20,1,0,1,0,Không,0,,0,0,Giấy viết tay,0,0,"Hẻm 103, Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Hồ Chí Minh",Bán nhà riêng

FID65STTIF2,4000000000,68,1,0,2,0,,0,,0,0,Sổ hồng.,0,1,"Đường Số 339, Phường Phước Long B, Quận 9, Hồ Chí Minh",Bán nhà riêng

FID65STTIF3,15000000000,268,3,0,0,0,,0,,0,0,,0,0,"Dự án La Vida Residences, Đường 3/2, Phường 12, Vũng Tàu, Bà Rịa Vũng Tàu","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID65STTIF4,2000000000,33,4,0,3,0,,0,,0,0,"Sổ đỏ riêng, chính chủ.",0,0,"Đường Kim Giang, Phường Đại Kim, Hoàng Mai, Hà Nội",Bán nhà riêng

FID65STTIF5,3000000000,200,3,0,4,0,Full.,0,,0,0,"Sổ hồng riêng, hoàn công đầy đủ.",0,1,"Đường Tỉnh lộ 8, Thị trấn Củ Chi, Củ Chi, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID65STTIF6,27000000000,120,9,0,0,0,,0,,0,0,,0,0,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",Bán nhà riêng

FID65STTIF7,39000000000,240,1,0,0,0,,0,,0,0,,0,0,"Phố Hai Bà Trưng, Phường Tân Định, Quận 1, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID65STTIF8,10000000000,68,1,0,5,0,,0,,0,0,,0,0,"Đường Số 4, Phường An Phú, Quận 2, Hồ Chí Minh",Bán nhà riêng

FID65STTIF9,3000000000,65,3,0,0,0,,0,,0,0,Sổ hồng,0,1,"Đường Thuận Giao 19, Phường Thuận Giao, Thuận An, Bình Dương",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID65STTIF10,41000000000,111,5,0,0,0,,0,,0,0,,0,0,"18A, Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, Hồ Chí Minh",Bán nhà riêng

FID65STTIF11,5000000000,148,1,0,0,0,,0,,0,0,Sổ hồng,0,1,"Đường Ấp Bình Hòa, Phường Bình Hòa, Thuận An, Bình Dương",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID65STTIF12,12000000000,65,6,0,4,0,,0,,0,0,,0,0,"Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",Bán nhà riêng

FID65STTIF13,7000000000,300,2,0,0,0,,0,,0,0,,0,0,"Dự án VSIP 1, Đường NA11, Phường Bình Hòa, Thuận An, Bình Dương",Bán nhà riêng

FID65STTIF14,3000000000,125,1,0,3,0,,0,,0,0,,0,0,"Dự án VSIP 1, Đường NA12, Phường Bình Hòa, Thuận An, Bình Dương",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID65STTIF15,6000000000,250,1,0,0,0,,0,,0,0,,0,0,"Dự án VSIP 1, Đường NA12, Phường Bình Hòa, Thuận An, Bình Dương",Bán nhà riêng

FID65STTIF16,1000000000,55,2,0,2,0,Đầy đủ,0,,0,0,Sổ hồng chính chủ,0,1,"Hẻm 403, Đường Cách Mạng Tháng Tám, Phường Hòa Bình, Biên Hòa, Đồng Nai",Bán nhà riêng

FID65STTIF17,3000000000,80,3,0,5,0,Đầy đủ cao cấp,0,,0,0,Đã có sổ Hồng riêng bao sang tên,0,0,"Đường Bà Điểm 4, Xã Bà Điểm, Hóc Môn, Hồ Chí Minh",Bán nhà riêng

FID65STTIF18,12000000000,47,1,0,0,0,,0,,0,0,,0,0,"Đường Trần Vỹ, Phường Mai Dịch, Cầu Giấy, Hà Nội",Bán nhà riêng

FID65STTIF19,5000000000,0,5,0,0,0,,0,,0,0,,0,0,"Ngõ 82, Phố Trần Cung, Cầu Giấy, Hà Nội",Bán nhà riêng

FID65STTIF20,4000000000,46,5,0,4,0,"Tủ bếp, cửa gỗ Lim, cầu thang kính, trần thạch cao, cửa sổ nhựa lõi thép Việt Pháp, thiết bị vệ sinh ToTo cao cấp. Hệ thống điện nước, đèn chiếu sáng đã được lắp đặt đầy đủ.",0,,0,0,Có sổ.,0,0,"Đường Đại Từ, Phường Đại Kim, Hoàng Mai, Hà Nội",Bán nhà riêng

FID66STTIF1,4000000000,90,2,0,4,0,Nhà thô.,0,,0,0,"Chuẩn bị giao nhà, pháp lý rõ ràng, ngân hàng hỗ trợ vay 70%.",0,0,"Dự án Dragon Village, Đường Nguyễn Duy Trinh, Phường Phú Hữu, Quận 9, Hồ Chí Minh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID66STTIF2,3000000000,41,3,0,4,0,Đẹp,0,,0,0,Sổ đỏ chính chủ,0,0,"Đường Mỹ Đình, phường Mỹ Đình 1, quận Nam Từ Liêm, Hà Nội",Bán nhà riêng

FID66STTIF3,820000000,0,2,0,2,0,Có nội thất,0,,0,0,Đã có sổ,0,0,"Đường Đông Hưng Thuận 17, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",Bán nhà riêng

FID66STTIF4,8000000000,100,1,0,0,0,,0,,0,0,Sổ hồng.,0,1,"Dự án Dương Hồng Garden House, Đường Nguyễn Văn Linh, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID66STTIF5,16000000000,460,1,0,0,0,,0,,0,0,,0,0,"Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID66STTIF6,5000000000,45,5,0,0,0,"1. Cầu thang gỗ Lim Nam Phi, sàn gạch nhập khẩu cốt xanh chống nước. 2. Cửa thông phòng gỗ Lim, tủ bếp gỗ tự nhiên. 3. Cửa nhôm hệ Xinpha, cửa cuốn.",0,,0,0,,0,0,"Số 8 ngõ 163, Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội",Bán nhà riêng

FID66STTIF7,3000000000,35,4,0,5,0,"1. Cầu thang gỗ Lim Nam Phi, sàn gạch nhập khẩu cốt xanh chống nước. 2. Cửa thông phòng gỗ Lim, tủ bếp gỗ tự nhiên. 3. Cửa nhôm hệ Xingfa,. 4. Thiết bị vệ sinh Toto, trần thạch cao. Bồn tắm kính cường",0,,0,0,,0,0,"27B ngõ 406, Đường Âu Cơ, Tây Hồ, Hà Nội",Bán nhà riêng

FID66STTIF8,6000000000,75,5,0,0,0,"Nội thất bên trong, thiết kế theo phong cách Châu Âu, cầu thang gỗ Lim.",0,,0,0,,0,0,"Dự án Đô Nghĩa, Phường Yên Nghĩa, Hà Đông, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID66STTIF9,0,200,3,0,3,0,,0,,0,0,Sổ đỏ.,0,0,"Dự án The Phoenix Garden, Thị trấn Phùng, Đan Phượng, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID66STTIF10,1000000000,40,1,0,0,0,,0,,0,0,Có sổ.,0,0,"Xã Kim Chung, Hoài Đức, Hà Nội",Bán nhà riêng

FID66STTIF11,0,300,1,0,10,0,"1 bộ salon cao cấp, bàn ăn cao cấp, 1 tủ lạnh Panasonic 2 cua, kệ tivi cổ điển, bếp điện Thái Lan 20 triệu đồng, 3 Gương, tủ, bàn trang điểm, 3 máy lạnh DaiKin 1,5 ngựa.",0,,0,0,"Sổ Hồng , hoàn công",0,0,"Dự án KDC Hồng Long, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",Bán nhà riêng

FID66STTIF12,16000000000,64,1,0,0,0,,0,,0,0,,0,0,"Đường Lê Thị Riêng, Phường Bến Nghé, Quận 1, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID66STTIF13,14000000000,70,3,0,0,0,,0,,0,0,,0,0,"Đường Lý Thái Tổ, Phường 1, Quận 3, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID66STTIF14,18000000000,77,4,0,6,0,"Nhà đẹp như mới, kết cấu vuông vắn, thiết kế nhà đẹp Nội thất cơ bản",0,,0,0,Có sổ,0,0,"Đường Trần Khắc Chân, Phường Tân Định, Quận 1, Hồ Chí Minh",Bán nhà riêng

FID66STTIF15,2000000000,89,1,0,4,0,,0,,0,0,,0,0,"Đường Số 84, Xã Tân Phú Trung, Củ Chi, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID66STTIF16,10000000000,57,5,0,6,0,Đầy đủ,0,,0,0,Sổ đỏ vuông đẹp,0,0,"Phố Hồng Mai, Hai Bà Trưng, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID66STTIF17,88000000000,200,1,0,0,0,,0,,0,0,,0,0,"Đường 3/2, Phường 12, Quận 10, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID66STTIF18,4000000000,40,4,0,3,0,Chủ tặng nội thất mới thiết kế riêng,0,,0,0,Sổ đỏ chính chủ,0,0,"Ngõ 79, Phố 8/3, Phường Minh Khai, Hai Bà Trưng, Hà Nội",Bán nhà riêng

FID66STTIF19,4000000000,30,3,0,4,0,,0,,0,0,Sổ hồng,0,1,"Đường Hoàng Văn Thụ, Phường 4, Tân Bình, Hồ Chí Minh",Bán nhà riêng

FID66STTIF20,14000000000,66,1,0,0,0,,0,,0,0,,0,0,"Đường Bùi Viện, Quận 1, Hồ Chí Minh",Bán nhà riêng

FID67STTIF1,18000000000,300,6,0,15,0,Bàn giao thô.,0,,0,0,Sổ đỏ lâu dài.,0,0,"Dự án Aqua City Hạ Long, Phường Bãi Cháy, Hạ Long, Quảng Ninh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID67STTIF2,15000000000,60,6,0,0,0,,0,,0,0,Sổ đỏ sẵn sàng giao dịch.,0,0,"Phố Tôn Đức Thắng, Phường Hàng Bột, Đống Đa, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID67STTIF3,4000000000,58,3,0,4,0,Full nội thất cao cấp như hình. Hình ảnh thật.,0,,0,0,Sổ hồng riêng hoàn công đầy đủ tháng 11/2020.,0,1,"Số 10/6C, Đường Phú Thuận, Phường Tân Phú, Quận 7, Hồ Chí Minh",Bán nhà riêng

FID67STTIF4,4000000000,204,1,0,2,0,,0,,0,0,,0,0,"Hẻm 167, Đường Nguyễn Thị Minh Khai, Phường Phú Hòa, Thủ Dầu Một, Bình Dương",Bán nhà riêng

FID67STTIF5,1000000000,32,3,0,3,0,,0,,0,0,,0,0,"Xã La Phù, Hoài Đức, Hà Nội",Bán nhà riêng

FID67STTIF6,69000000000,154,7,0,0,0,,0,,0,0,,0,0,"Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID67STTIF7,29000000000,200,1,0,0,0,,0,,0,0,Sổ hồng.,0,1,"Dự án Him Lam Kênh Tẻ, Đường Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, Hồ Chí Minh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID67STTIF8,5000000000,42,5,0,4,0,Cao cấp - sang chảnh.,0,,0,0,Sổ đỏ chính chủ.,0,0,"Phường Bồ Đề, Long Biên, Hà Nội",Bán nhà riêng

FID67STTIF9,2000000000,30,4,0,2,0,Full nội thất 5 sao,0,,0,0,Vuông vắn giao dịch ngay lập tức,0,0,"Phường Bạch Mai, Hai Bà Trưng, Hà Nội",Bán nhà riêng

FID67STTIF10,32000000000,80,5,0,0,0,,0,,0,0,,0,0,"Đường Trần Hưng Đạo, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID67STTIF11,32000000000,68,5,0,0,0,,0,,0,0,,0,0,"Đường Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID67STTIF12,7000000000,121,1,0,4,0,,0,,0,0,,0,0,"Đường 14, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID67STTIF13,6000000000,120,3,0,0,0,,0,,0,0,,0,0,"Dự án Aqua City, Xã Long Hưng, Biên Hòa, Đồng Nai","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID67STTIF14,17000000000,82,4,0,5,0,Nội thất cao cấp.,0,,0,0,Đã có sổ đầy đủ.,0,0,"Đường Phan Văn Trị, Phường 11, Bình Thạnh, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID67STTIF15,0,81,5,0,0,0,,0,,0,0,,0,0,"Dự án TSG Lotus Sài Đồng, Phố Sài Đồng, Phường Việt Hưng, Long Biên, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID67STTIF16,820000000,21,2,0,2,0,"Cao cấp, đầy đủ",0,,0,0,Sổ hồng chính chủ,0,1,"Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",Bán nhà riêng

FID67STTIF17,0,386,3,0,0,0,,0,,0,0,,0,0,"Dự án Hado Charm Villas, Đường Đại lộ Thăng Long, Xã Song Phương, Hoài Đức, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID67STTIF18,3000000000,50,1,0,3,0,Đầy đủ,0,,0,0,Có sổ hồng,0,1,"Đường Đại Linh, Phường Trung Văn, Nam Từ Liêm, Hà Nội",Bán nhà riêng

FID67STTIF19,4000000000,88,4,0,0,0,,0,,0,0,,0,0,"Dự án Sim City, Đường Lò Lu, Phường Trường Thạnh, Quận 9, Hồ Chí Minh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID67STTIF20,43000000000,187,1,0,0,0,,0,,0,0,Có sổ,0,0,"Đường Nguyễn Trọng Tuyển, Phường 10, Phú Nhuận, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID68STTIF1,3000000000,50,1,0,3,0,Đầy đủ,0,,0,0,Có sổ hồng,0,1,"Đường Đại Linh, Phường Trung Văn, Nam Từ Liêm, Hà Nội",Bán nhà riêng

FID68STTIF2,4000000000,88,4,0,0,0,,0,,0,0,,0,0,"Dự án Sim City, Đường Lò Lu, Phường Trường Thạnh, Quận 9, Hồ Chí Minh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID68STTIF3,43000000000,187,1,0,0,0,,0,,0,0,Có sổ,0,0,"Đường Nguyễn Trọng Tuyển, Phường 10, Phú Nhuận, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID68STTIF4,0,100,1,0,0,0,,0,,0,0,Sổ hồng.,0,1,"Đường Hương Lộ 11, Xã Long Thượng, Cần Giuộc, Long An",Bán nhà riêng

FID68STTIF5,12000000000,76,1,0,4,0,,0,,0,0,,0,0,"Phố Phan Đăng Lưu, Phường 7, Phú Nhuận, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID68STTIF6,8000000000,38,4,0,6,0,,0,,0,0,Đã có sổ,0,0,"16//, Phố Nguyễn Thiện Thuật, Phường 2, Quận 3, Hồ Chí Minh",Bán nhà riêng

FID68STTIF7,6000000000,71,2,0,3,0,,0,,0,0,,0,0,"194, Đường Bạch Đằng, Phường 24, Bình Thạnh, Hồ Chí Minh",Bán nhà riêng

FID68STTIF8,2000000000,75,4,0,6,0,"Xây dựng 3 tầng, hoàn thiện mặt ngoài, bàn giao thô trong.",0,,0,0,,0,0,"Dự án KCN Đại Đồng - Hoàn Sơn, Xã Hoàn Sơn, Tiên Du, Bắc Ninh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID68STTIF9,0,188,1,0,0,0,,0,,0,0,,0,0,"Số 149, Phố Hàng Bông, Phường Hàng Bông, Hoàn Kiếm, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

